payment_id,customer_id,amount,payment_date
29638,23,6.59,2024-02-15 14:37:28.389446
29639,236,5.07,2024-05-23 17:25:04.505803
29640,297,4.58,2024-07-24 22:24:49.245239
29641,103,3.87,2024-05-10 06:02:24.330148
29642,247,4.17,2024-05-11 17:49:47.446463
29643,395,5.16,2024-07-12 20:54:45.769660
29644,182,3.65,2024-10-30 10:20:04.462058
29645,166,4.19,2024-02-28 23:55:54.789561
29646,335,3.35,2024-07-02 16:04:16.269956
29647,245,5.02,2024-12-03 22:06:27.874601
29648,330,6.03,2024-05-30 02:42:34.315321
29649,318,3.58,2024-01-26 22:11:47.398555
29650,60,5.4,2024-03-17 14:54:43.956820
29651,400,5.21,2024-07-07 13:53:00.885409
29652,176,4.55,2024-10-10 16:53:11.294915
29653,185,4.7,2024-07-30 01:02:24.559774
29654,231,5.58,2024-07-05 05:40:25.582258
29655,383,6.99,2024-05-23 12:42:13.917885
29656,371,6.82,2024-12-06 12:36:26.803479
29657,243,5.94,2024-08-21 15:49:05.077629
29658,168,4.53,2024-07-24 07:58:49.470862
29659,477,5.35,2024-08-23 05:55:38.998482
29660,81,4.86,2024-05-14 05:39:15.109431
29661,158,3.31,2024-09-10 06:15:49.924226
29662,172,5.53,2024-07-11 19:54:59.151002
29663,294,4.34,2024-10-04 12:06:14.775978
29664,469,4.37,2024-04-06 22:55:00.340950
29665,201,4.21,2024-02-19 16:59:42.401344
29666,298,3.48,2024-04-02 10:26:07.568203
29667,359,3.08,2024-10-30 02:32:34.675004
29668,490,6.8,2024-02-01 13:18:33.257942
29669,189,4.3,2024-12-02 18:34:29.284946
29670,354,4.16,2024-06-14 12:00:22.050253
29671,471,4.0,2024-03-01 10:17:45.500536
29672,224,4.58,2024-03-07 07:05:36.745295
29673,15,4.82,2024-01-02 11:42:51.492008
29674,2,3.9,2024-05-08 00:56:01.339401
29675,6,4.59,2024-04-23 03:36:43.566914
29676,300,4.09,2024-03-21 12:48:21.948916
29677,286,4.44,2024-11-01 01:37:15.043585
29678,367,4.59,2024-08-14 20:53:19.945162
29679,427,6.57,2024-04-10 17:38:29.801579
29680,95,5.33,2024-05-26 03:07:17.371466
29681,361,4.65,2024-10-28 14:43:23.402111
29682,451,4.01,2024-07-14 17:18:59.998562
29683,430,3.35,2024-02-04 17:07:57.170002
29684,258,3.81,2024-12-07 07:10:22.642711
29685,338,3.06,2024-04-13 05:21:14.619659
29686,188,5.94,2024-04-24 11:10:47.515809
29687,500,5.7,2024-05-07 07:53:35.183429
29688,288,3.72,2024-06-29 15:18:29.838322
29689,122,3.7,2024-03-24 08:21:16.248955
29690,12,4.83,2024-08-23 20:54:54.075157
29691,400,4.74,2024-10-28 22:19:25.476487
29692,488,5.22,2024-02-01 17:26:19.896826
29693,348,5.44,2024-10-21 11:57:11.112269
29694,184,3.6,2024-07-04 08:50:52.204518
29695,46,3.74,2024-07-07 08:58:19.063036
29696,339,4.99,2024-07-04 18:44:12.444134
29697,275,4.03,2024-03-19 14:15:24.491879
29698,449,5.97,2024-09-02 00:32:27.753073
29699,481,3.86,2024-08-07 04:44:31.352725
29700,443,5.74,2024-05-13 14:06:50.612876
29701,481,6.41,2024-08-01 12:13:45.523029
29702,276,6.19,2024-04-24 00:07:50.015996
29703,440,4.58,2024-12-27 08:36:53.609672
29704,37,3.84,2024-05-04 18:10:44.977511
29705,374,4.88,2024-04-22 12:04:09.376340
29706,160,4.11,2024-04-29 15:01:36.445851
29707,462,4.8,2024-12-02 16:20:44.443452
29708,500,5.0,2024-05-04 07:05:06.150589
29709,499,3.96,2024-03-31 10:00:01.602051
29710,25,6.28,2024-10-05 14:53:51.712133
29711,10,5.87,2024-03-18 15:24:43.304771
29712,155,4.46,2024-09-13 05:07:43.860017
29713,316,4.53,2024-02-20 11:10:36.610681
29714,121,6.43,2024-05-15 18:47:54.905775
29715,196,4.49,2024-10-22 12:09:14.103806
29716,182,6.95,2024-12-19 19:48:21.859905
29717,435,5.89,2024-02-12 18:30:47.732307
29718,484,4.23,2024-04-13 11:40:49.467340
29719,183,6.71,2024-10-06 15:49:22.872354
29720,157,6.02,2024-04-10 12:43:18.023342
29721,108,5.64,2024-05-03 15:50:13.058448
29722,376,5.86,2024-12-30 13:49:52.951955
29723,228,3.5,2024-04-29 04:39:38.462915
29724,443,4.3,2024-09-14 15:12:23.442259
29725,7,5.19,2024-02-09 12:08:41.202615
29726,50,4.1,2024-02-08 16:07:25.372040
29727,84,6.46,2024-07-20 15:45:58.642968
29728,314,4.39,2024-12-26 04:13:16.210471
29729,181,4.42,2024-08-23 19:44:59.574519
29730,247,4.3,2024-09-03 00:56:59.521858
29731,375,3.3,2024-07-05 00:04:23.832735
29732,239,5.95,2024-05-06 00:04:13.173562
29733,155,6.96,2024-05-17 10:47:39.965262
29734,23,5.5,2024-08-02 16:16:33.685485
29735,75,5.39,2024-03-30 19:23:00.484694
29736,461,6.61,2024-09-21 22:23:32.612276
29737,436,3.39,2024-10-16 07:43:38.303760
29738,150,5.59,2024-04-29 08:46:43.457611
29739,114,4.73,2024-09-06 22:05:28.920781
29740,486,3.95,2024-02-04 11:05:47.856598
29741,447,2.99,2024-01-15 15:39:25.215557
29742,411,3.08,2024-04-10 08:38:17.013304
29743,239,6.86,2024-12-27 08:31:38.578156
29744,383,6.34,2024-07-15 07:54:18.717757
29745,40,6.02,2024-06-24 12:38:35.200617
29746,285,6.61,2024-08-19 01:19:35.294793
29747,202,4.31,2024-12-18 14:44:42.938237
29748,383,6.75,2024-09-21 05:55:23.432639
29749,5,3.52,2024-08-25 17:42:12.720144
29750,469,3.97,2024-02-26 15:42:37.645432
29751,382,6.88,2024-04-28 16:22:46.056689
29752,104,4.47,2024-01-06 01:36:53.646286
29753,241,6.13,2024-01-25 17:01:40.944412
29754,245,4.77,2024-09-04 06:12:53.254772
29755,305,4.49,2024-05-30 07:33:16.930168
29756,18,5.45,2024-09-10 04:50:17.313392
29757,433,3.1,2024-10-25 23:35:23.991236
29758,401,5.16,2024-04-28 03:59:14.887611
29759,308,6.43,2024-10-08 07:54:20.420343
29760,464,4.7,2024-04-08 18:26:41.718419
29761,144,5.44,2024-10-28 03:09:56.526561
29762,253,6.59,2024-11-18 09:05:10.963874
29763,204,3.02,2024-06-15 19:56:49.563049
29764,311,5.56,2024-03-07 21:31:44.274003
29765,167,3.9,2024-10-29 04:49:17.299523
29766,232,3.42,2024-06-28 07:22:57.602847
29767,235,5.84,2024-08-27 23:15:28.772797
29768,391,6.08,2024-03-27 11:59:50.170802
29769,107,4.48,2024-01-10 20:25:44.275779
29770,267,4.58,2024-05-04 13:20:09.474252
29771,218,3.64,2024-04-22 09:03:42.401010
29772,214,5.84,2024-04-08 08:47:16.178596
29773,246,3.48,2024-10-31 21:52:23.970022
29774,137,3.4,2024-11-09 23:22:49.438257
29775,122,4.9,2024-01-24 02:43:49.124186
29776,249,4.92,2024-02-10 13:12:57.308721
29777,479,6.73,2024-04-28 07:12:37.143763
29778,270,4.9,2024-01-24 11:28:26.409086
29779,258,4.04,2024-10-22 08:48:29.982871
29780,435,6.03,2024-04-22 21:30:55.198083
29781,405,5.69,2024-05-17 23:37:40.941860
29782,62,6.44,2024-08-01 14:44:12.562491
29783,406,3.71,2024-04-26 00:19:47.913381
29784,380,4.13,2024-04-01 19:06:44.818094
29785,136,4.77,2024-08-15 11:58:55.415156
29786,107,3.57,2024-12-16 04:17:03.656226
29787,288,5.5,2024-01-24 16:24:10.098138
29788,315,3.03,2024-02-29 07:44:34.203144
29789,170,3.93,2024-07-07 16:04:48.602180
29790,366,6.44,2024-10-30 14:52:38.599838
29791,57,6.11,2024-08-06 04:33:56.143762
29792,500,4.05,2024-02-15 20:46:59.062517
29793,105,4.21,2024-07-01 00:36:49.681805
29794,374,3.04,2024-10-22 09:57:51.657563
29795,473,6.35,2024-12-02 18:30:00.059454
29796,378,6.46,2024-10-14 03:35:27.240232
29797,480,3.96,2024-03-10 17:23:04.857998
29798,348,5.76,2024-05-04 21:52:03.686985
29799,463,5.52,2024-10-12 04:59:34.274511
29800,437,3.8,2024-07-15 19:34:48.774528
29801,372,3.08,2024-04-12 20:27:34.267487
29802,284,6.08,2024-04-12 15:23:28.016689
29803,328,5.14,2024-09-03 10:04:06.333999
29804,110,6.26,2024-01-13 22:08:16.105090
29805,457,3.33,2024-11-13 17:56:36.051042
29806,330,5.32,2024-06-21 09:52:23.060390
29807,163,3.85,2024-12-24 03:39:02.433244
29808,407,5.22,2024-01-20 15:15:50.932109
29809,405,4.36,2024-07-08 06:43:14.108475
29810,336,3.45,2024-06-18 22:39:38.722753
29811,393,3.37,2024-10-04 07:13:50.634784
29812,18,6.43,2024-12-19 19:30:30.532063
29813,396,3.69,2024-11-21 10:44:48.955625
29814,165,4.55,2024-01-07 06:35:41.597006
29815,371,4.24,2024-06-09 18:02:00.533816
29816,21,3.44,2024-02-12 21:21:06.449590
29817,5,5.05,2024-01-31 04:29:32.528286
29818,330,4.95,2024-06-06 08:54:28.013508
29819,291,3.44,2024-06-02 16:15:13.614665
29820,463,5.16,2024-04-23 18:12:51.518321
29821,295,6.26,2024-10-14 05:26:44.826676
29822,419,3.51,2024-03-28 08:09:42.039294
29823,335,6.85,2024-08-13 02:14:14.724071
29824,493,3.77,2024-02-14 13:25:46.776505
29825,391,6.26,2024-06-26 03:01:02.646325
29826,181,5.18,2024-12-01 19:30:59.095982
29827,466,4.62,2024-06-10 06:28:07.876091
29828,315,5.07,2024-08-19 05:53:07.952315
29829,67,5.14,2024-05-11 21:10:37.517954
29830,75,3.02,2024-10-04 14:05:49.204375
29831,95,4.84,2024-09-26 08:59:00.994698
29832,487,6.61,2024-06-28 05:10:08.065109
29833,258,6.66,2024-08-03 23:16:59.145283
29834,325,5.76,2024-10-13 06:04:26.931159
29835,381,5.54,2024-05-19 03:28:17.945276
29836,147,4.84,2024-03-29 16:07:26.069965
29837,376,6.65,2024-01-26 19:54:52.652394
29838,60,3.06,2024-11-08 14:08:52.235376
29839,324,6.05,2024-02-03 20:08:34.747738
29840,391,3.71,2024-10-11 17:48:25.061988
29841,462,4.6,2024-10-29 12:44:46.079438
29842,180,4.71,2024-04-16 12:52:10.103630
29843,194,6.0,2024-02-10 18:15:34.712292
29844,358,4.36,2024-11-28 10:48:59.129009
29845,366,6.71,2024-05-28 10:09:57.577700
29846,450,5.91,2024-12-09 21:08:08.625949
29847,343,3.23,2024-04-20 05:30:35.181475
29848,94,4.34,2024-11-18 14:31:37.180342
29849,464,3.92,2024-08-30 08:16:34.136913
29850,235,3.47,2024-02-04 04:15:16.394282
29851,409,5.69,2024-08-18 15:06:56.808678
29852,335,3.78,2024-09-23 12:44:55.515489
29853,8,6.64,2024-04-13 13:43:35.535721
29854,275,3.95,2024-06-22 03:25:01.428629
29855,129,6.76,2024-10-10 17:09:39.215382
29856,487,5.9,2024-03-04 02:22:38.792457
29857,149,5.4,2024-10-15 23:02:29.149328
29858,344,6.57,2024-08-27 10:44:40.352106
29859,371,3.8,2024-01-20 07:39:17.311393
29860,228,6.3,2024-02-05 23:19:37.603728
29861,291,3.87,2024-01-01 12:46:01.397516
29862,79,4.37,2024-10-05 16:44:13.838220
29863,340,4.18,2024-05-02 06:07:12.214947
29864,50,5.45,2024-06-25 02:39:23.072760
29865,448,5.13,2024-11-24 22:30:22.124685
29866,155,3.29,2024-03-09 09:32:15.894270
29867,473,6.51,2024-10-01 07:12:38.863286
29868,487,4.53,2024-12-10 14:51:06.072013
29869,187,5.66,2024-09-16 20:02:30.796194
29870,158,6.9,2024-10-09 19:21:06.306835
29871,355,6.45,2024-11-15 05:59:38.565082
29872,15,3.8,2024-07-22 09:35:39.773564
29873,207,5.38,2024-07-03 02:27:14.200716
29874,358,4.91,2024-03-30 09:36:03.433853
29875,141,6.05,2024-04-30 03:39:08.000574
29876,181,3.18,2024-01-11 09:33:35.652613
29877,336,3.62,2024-04-28 11:54:14.115635
29878,459,3.58,2024-05-10 16:30:30.772997
29879,410,6.24,2024-11-25 16:17:07.614837
29880,197,5.78,2024-02-20 09:00:57.313510
29881,257,5.74,2024-09-12 06:37:17.425756
29882,90,4.29,2024-08-19 07:51:24.756987
29883,12,6.38,2024-11-23 08:27:27.864365
29884,112,6.98,2024-03-20 05:03:44.376111
29885,264,6.44,2024-11-02 19:38:29.484924
29886,391,4.96,2024-11-05 21:18:09.265102
29887,261,6.17,2024-07-20 13:39:38.658409
29888,377,6.06,2024-11-18 01:33:01.059653
29889,226,4.59,2024-09-16 10:49:08.362264
29890,37,4.01,2024-11-30 10:13:01.458699
29891,433,5.23,2024-12-19 20:59:32.345533
29892,452,4.63,2024-11-01 08:09:37.044694
29893,110,4.07,2024-11-23 09:56:56.927337
29894,52,4.11,2024-12-24 10:21:42.418242
29895,138,5.56,2024-02-16 22:37:30.630691
29896,471,5.68,2024-02-04 15:42:14.595636
29897,312,5.46,2024-05-24 14:34:14.512047
29898,55,4.09,2024-08-27 19:28:23.477676
29899,223,5.91,2024-03-17 11:29:28.343597
29900,58,4.15,2024-09-09 18:29:37.762265
29901,137,3.42,2024-07-11 11:02:50.409164
29902,184,6.74,2024-07-12 10:46:09.710120
29903,234,6.71,2024-10-10 18:48:47.846087
29904,155,4.76,2024-05-16 19:54:39.883679
29905,2,3.8,2024-03-25 09:01:36.601215
29906,193,4.26,2024-07-01 11:22:12.913432
29907,184,5.4,2024-11-06 12:58:49.273240
29908,381,3.78,2024-05-16 19:11:44.257282
29909,16,3.37,2024-11-24 22:52:17.937190
29910,411,6.92,2024-09-28 16:16:26.688824
29911,86,3.63,2024-12-21 19:26:02.331214
29912,428,5.09,2024-10-01 04:47:36.577673
29913,194,5.95,2024-01-29 23:21:42.301952
29914,343,3.8,2024-11-10 06:56:29.341145
29915,104,4.26,2024-05-24 01:58:28.982911
29916,490,5.77,2024-05-07 13:34:45.987083
29917,394,5.19,2024-12-23 09:02:05.550627
29918,18,6.31,2024-11-20 04:35:40.871718
29919,220,6.67,2024-09-13 19:55:24.038677
29920,285,3.74,2024-07-29 05:51:39.071979
29921,277,3.64,2024-05-30 22:11:56.312985
29922,23,4.58,2024-02-19 22:09:12.928224
29923,367,5.84,2024-07-24 14:53:47.581161
29924,386,6.61,2024-12-20 14:47:59.521224
29925,160,6.46,2024-01-10 16:51:25.985578
29926,123,5.32,2024-05-20 09:55:08.733774
29927,386,5.2,2024-03-23 16:54:09.491126
29928,122,3.68,2024-01-03 07:29:07.702530
29929,224,5.83,2024-12-11 00:27:58.825133
29930,88,5.07,2024-04-20 13:43:57.242939
29931,319,6.79,2024-01-08 17:13:51.621341
29932,221,5.26,2024-11-27 10:08:40.771463
29933,260,5.26,2024-07-16 04:17:44.050865
29934,335,3.21,2024-01-30 06:15:59.069178
29935,261,6.52,2024-10-31 18:15:21.839261
29936,130,3.5,2024-02-13 12:50:34.910867
29937,169,5.95,2024-04-09 13:03:55.261143
29938,144,4.95,2024-07-18 07:11:45.459162
29939,150,3.86,2024-03-10 16:55:52.624150
29940,150,6.87,2024-12-16 12:44:05.424882
29941,95,4.26,2024-11-19 00:50:53.708411
29942,212,3.05,2024-06-21 01:26:20.277981
29943,298,4.99,2024-05-01 23:32:22.594080
29944,353,5.1,2024-04-29 06:40:19.612923
29945,264,6.7,2024-09-09 06:37:30.363284
29946,23,6.91,2024-03-17 19:16:08.621855
29947,222,6.55,2024-09-30 04:19:34.576602
29948,346,4.92,2024-04-21 04:46:29.010130
29949,250,3.12,2024-12-29 20:25:47.078206
29950,395,5.77,2024-12-18 22:17:21.898527
29951,287,6.35,2024-10-05 20:38:53.248283
29952,378,5.48,2024-05-09 21:38:22.123484
29953,213,4.98,2024-10-14 18:10:22.959902
29954,346,5.67,2024-02-20 22:49:49.085211
29955,293,6.96,2024-11-16 07:12:51.524979
29956,6,4.16,2024-04-15 03:22:18.121814
29957,366,6.61,2024-10-29 09:29:17.068889
29958,398,4.57,2024-09-04 09:24:26.563101
29959,107,5.45,2024-11-10 06:25:52.155076
29960,38,5.45,2024-11-16 01:29:22.335497
29961,472,5.58,2024-02-26 09:45:44.622477
29962,118,3.78,2024-09-28 00:23:15.863882
29963,461,6.8,2024-04-23 01:15:10.048527
29964,253,3.67,2024-04-13 03:01:57.008253
29965,473,6.8,2024-09-02 02:09:09.763417
29966,315,3.23,2024-06-22 19:10:22.369306
29967,10,5.5,2024-03-30 21:42:57.413854
29968,215,5.78,2024-05-16 20:30:41.101094
29969,349,3.5,2024-07-08 02:22:21.665873
29970,299,5.69,2024-10-10 17:21:06.467411
29971,141,5.53,2024-08-24 16:47:27.569996
29972,145,4.03,2024-07-11 10:08:22.229470
29973,462,3.14,2024-06-11 10:54:16.194230
29974,383,6.07,2024-03-28 07:31:50.244581
29975,232,5.77,2024-11-10 06:26:33.191641
29976,163,6.04,2024-06-25 12:01:04.551411
29977,81,6.95,2024-07-26 10:55:26.059855
29978,411,3.86,2024-12-15 15:07:03.094515
29979,179,4.72,2024-06-22 10:02:30.769852
29980,368,4.77,2024-08-27 20:07:17.505194
29981,129,6.55,2024-08-01 16:25:17.964526
29982,217,5.52,2024-12-15 19:47:58.642618
29983,49,4.62,2024-12-01 06:38:41.290587
29984,56,6.31,2024-10-09 10:51:32.024061
29985,10,5.96,2024-11-09 07:13:57.429185
29986,61,5.06,2024-10-15 15:33:47.376184
29987,217,3.81,2024-11-14 03:12:21.636784
29988,302,6.26,2024-03-23 03:27:48.561963
29989,160,5.64,2024-12-29 21:50:04.773994
29990,140,3.51,2024-03-08 16:38:41.318295
29991,25,6.84,2024-12-27 04:57:06.686845
29992,359,6.65,2024-07-25 04:19:06.928229
29993,246,6.45,2024-07-02 00:26:19.738934
29994,382,5.13,2024-10-20 18:20:55.333622
29995,213,6.79,2024-03-20 23:45:58.339772
29996,377,4.5,2024-11-26 16:49:22.312278
29997,467,3.21,2024-09-28 23:02:25.231701
29998,172,6.05,2024-11-23 02:08:07.620817
29999,393,3.27,2024-12-21 09:36:09.923494
30000,13,4.38,2024-05-01 16:06:58.091962
30001,2,5.6,2024-04-21 23:16:00.022132
30002,246,6.37,2024-06-11 18:55:15.398007
30003,471,3.74,2024-09-11 07:19:59.145233
30004,432,4.65,2024-08-10 17:38:15.743212
30005,320,5.83,2024-06-14 09:32:09.694921
30006,294,6.3,2024-10-24 08:47:02.884705
30007,366,6.27,2024-04-18 21:46:06.926436
30008,24,3.06,2024-01-16 12:50:31.339646
30009,370,3.14,2024-09-14 16:36:27.580548
30010,12,5.24,2024-06-29 23:48:35.517993
30011,474,5.86,2024-09-12 10:00:21.577316
30012,123,3.84,2024-04-20 00:51:49.269218
30013,161,5.56,2024-07-05 04:56:14.656229
30014,411,6.99,2024-01-08 21:57:37.844833
30015,383,3.81,2024-03-14 10:46:07.454358
30016,286,6.56,2024-03-25 14:55:00.393408
30017,403,6.41,2024-11-15 22:49:39.658368
30018,29,6.57,2024-03-04 17:44:55.965615
30019,104,3.34,2024-02-02 09:27:24.809412
30020,258,5.53,2024-01-16 02:08:44.088066
30021,136,4.47,2024-01-23 11:30:30.764177
30022,430,5.38,2024-07-31 14:01:46.084081
30023,36,4.38,2024-04-25 15:01:40.914673
30024,276,4.63,2024-08-25 07:00:49.610778
30025,294,6.15,2024-09-26 13:06:31.193201
30026,262,5.71,2024-01-21 04:37:51.427444
30027,339,6.14,2024-11-16 17:47:36.398202
30028,492,4.15,2024-02-12 07:14:06.355577
30029,32,6.76,2024-03-22 05:42:57.070768
30030,385,6.98,2024-07-14 19:49:51.988178
30031,172,6.16,2024-06-10 06:02:32.624006
30032,378,4.79,2024-03-23 13:59:21.745671
30033,38,4.91,2024-12-07 06:10:38.486772
30034,469,6.27,2024-01-14 05:57:50.624568
30035,272,3.56,2024-03-25 11:13:16.960280
30036,491,4.81,2024-02-10 14:50:57.987147
30037,39,4.99,2024-10-23 17:38:58.025065
30038,260,5.66,2024-11-13 03:44:58.840690
30039,249,4.34,2024-03-21 03:47:10.967392
30040,77,6.62,2024-04-24 07:07:55.736778
30041,82,4.34,2024-04-05 13:46:08.211618
30042,189,3.79,2024-06-13 15:32:56.752576
30043,397,3.78,2024-05-08 03:35:28.957217
30044,98,3.97,2024-08-07 15:45:09.640484
30045,93,5.14,2024-03-09 09:25:57.308722
30046,65,4.82,2024-06-29 13:58:13.621144
30047,386,6.22,2024-07-18 14:07:53.699222
30048,406,5.38,2024-04-28 06:31:00.279074
30049,304,3.41,2024-11-18 02:18:07.865967
30050,304,3.97,2024-11-03 01:34:13.626055
30051,272,4.18,2024-09-14 13:10:56.402959
30052,283,4.5,2024-02-08 09:59:01.262285
30053,217,6.31,2024-04-02 18:55:36.616521
30054,237,6.02,2024-11-08 21:31:54.418788
30055,445,4.96,2024-11-16 07:56:00.754366
30056,179,4.19,2024-04-05 10:35:00.525042
30057,216,6.48,2024-04-11 04:20:44.171963
30058,447,4.49,2024-03-30 21:00:07.945234
30059,12,5.55,2024-07-18 06:32:11.690440
30060,79,4.9,2024-05-16 23:38:43.892231
30061,130,6.71,2024-05-19 18:57:00.903321
30062,299,4.51,2024-05-24 11:32:01.451905
30063,94,6.52,2024-04-21 04:00:44.104698
30064,411,4.8,2024-04-12 23:00:59.111084
30065,60,6.12,2024-12-14 00:43:52.611271
30066,292,3.88,2024-02-11 17:55:05.183434
30067,59,6.96,2024-02-26 07:46:47.512747
30068,102,6.03,2024-06-08 19:32:12.174233
30069,136,5.23,2024-06-03 19:16:46.416861
30070,270,5.75,2024-07-23 01:02:23.581239
30071,386,4.89,2024-04-08 10:41:42.802662
30072,193,5.54,2024-04-10 09:06:57.729612
30073,89,5.37,2024-12-20 21:02:18.841116
30074,222,4.16,2024-08-28 04:14:38.765694
30075,185,5.35,2024-04-17 09:30:20.829818
30076,207,5.98,2024-02-11 18:42:26.174654
30077,157,6.29,2024-01-29 16:02:21.584207
30078,90,4.07,2024-03-22 14:52:00.172145
30079,165,5.05,2024-01-31 02:01:05.014173
30080,31,6.5,2024-07-07 08:23:58.572417
30081,381,3.79,2024-12-25 21:40:56.258169
30082,246,4.94,2024-09-25 22:02:18.558640
30083,51,4.35,2024-06-21 16:08:36.982320
30084,242,6.56,2024-02-19 08:39:56.745169
30085,435,5.61,2024-08-24 15:00:51.766193
30086,323,5.29,2024-08-18 21:54:45.723001
30087,429,4.47,2024-09-21 04:27:06.414367
30088,493,5.22,2024-01-09 06:41:57.904814
30089,272,5.4,2024-07-19 06:17:36.756352
30090,11,5.15,2024-10-25 08:15:30.486538
30091,298,4.82,2024-11-15 09:16:50.846178
30092,318,5.64,2024-05-29 02:54:05.757101
30093,36,6.73,2024-07-22 20:13:07.930398
30094,440,3.92,2024-03-15 22:12:23.193288
30095,382,3.79,2024-08-25 19:57:00.355493
30096,473,4.77,2024-07-08 19:44:36.316078
30097,408,5.81,2024-11-29 12:47:42.937921
30098,322,4.69,2024-05-15 21:11:52.690057
30099,360,3.57,2024-03-13 13:58:44.955998
30100,384,4.03,2024-10-15 04:02:00.353979
30101,243,5.53,2024-04-08 23:59:26.401107
30102,57,4.82,2024-11-11 20:05:42.135531
30103,198,5.25,2024-10-16 16:49:35.000149
30104,107,4.95,2024-06-04 07:55:01.657222
30105,43,3.13,2024-07-23 02:45:54.180290
30106,142,6.78,2024-01-30 03:04:04.507174
30107,487,4.41,2024-03-04 13:57:41.064167
30108,302,3.01,2024-10-25 07:57:58.258006
30109,356,6.83,2024-03-08 22:42:41.621252
30110,14,6.51,2024-08-11 06:32:01.686004
30111,252,6.46,2024-06-05 14:41:59.550012
30112,154,5.59,2024-09-01 21:39:06.536714
30113,242,6.2,2024-05-20 17:40:21.526788
30114,366,6.66,2024-11-21 08:09:07.525076
30115,69,3.05,2024-06-04 11:34:06.839950
30116,278,4.62,2024-06-23 22:45:12.489789
30117,322,3.43,2024-12-08 17:46:55.287901
30118,447,4.98,2024-04-05 17:11:21.481886
30119,242,4.16,2024-03-27 14:34:45.883651
30120,76,4.95,2024-04-16 19:53:57.706631
30121,11,3.49,2024-10-11 04:22:33.193532
30122,415,6.57,2024-05-21 01:38:47.739800
30123,193,4.48,2024-10-07 04:46:42.412543
30124,432,3.14,2024-02-10 09:41:05.243968
30125,145,5.29,2024-01-17 04:29:35.844040
30126,256,5.53,2024-03-26 19:16:30.013198
30127,468,4.4,2024-04-12 22:58:29.923872
30128,274,3.48,2024-09-30 06:21:08.888836
30129,243,5.19,2024-02-25 15:39:08.725367
30130,62,6.13,2024-03-05 17:05:16.738224
30131,498,5.96,2024-09-27 09:36:04.357999
30132,409,4.28,2024-11-01 11:39:33.262007
30133,6,3.49,2024-01-13 12:22:57.228774
30134,189,6.5,2024-03-22 15:25:02.703384
30135,186,5.4,2024-11-06 19:39:38.765070
30136,117,6.95,2024-12-18 14:48:10.726904
30137,181,6.06,2024-07-26 11:01:27.316889
30138,227,5.15,2024-04-04 14:40:37.440450
30139,259,5.84,2024-07-09 09:02:36.766129
30140,401,5.34,2024-11-12 00:30:02.634842
30141,491,5.04,2024-10-15 14:41:41.956630
30142,295,5.47,2024-02-17 13:21:29.879130
30143,475,4.39,2024-03-02 01:56:44.111438
30144,60,3.7,2024-11-08 01:48:55.211529
30145,93,4.94,2024-09-11 17:53:50.547033
30146,299,5.35,2024-01-17 01:17:27.574222
30147,60,5.88,2024-12-22 22:03:13.035615
30148,432,6.4,2024-06-12 10:35:38.797306
30149,234,6.35,2024-12-30 00:39:41.199030
30150,296,6.2,2024-06-28 10:24:12.101276
30151,241,4.48,2024-01-16 02:34:37.465025
30152,443,6.02,2024-06-09 09:39:43.763064
30153,136,3.28,2024-11-18 05:26:18.825905
30154,342,4.55,2024-09-23 02:07:09.748901
30155,220,6.65,2024-08-15 04:09:19.414050
30156,108,4.81,2024-12-18 11:34:25.850770
30157,384,4.18,2024-04-12 10:12:26.039377
30158,156,6.94,2024-07-09 04:09:52.493074
30159,49,6.76,2024-02-14 06:42:15.631151
30160,33,5.62,2024-11-27 14:32:55.654252
30161,161,3.41,2024-09-18 22:42:33.027013
30162,91,3.36,2024-09-20 21:59:44.389041
30163,206,5.97,2024-02-10 08:57:22.609233
30164,122,3.94,2024-02-23 17:05:14.211650
30165,71,5.04,2024-04-06 04:11:26.227660
30166,310,4.13,2024-09-18 21:39:10.101511
30167,307,3.71,2024-11-26 16:50:04.419324
30168,500,3.71,2024-09-28 18:10:59.447222
30169,63,5.78,2024-03-23 11:31:26.419195
30170,45,5.4,2024-02-27 19:00:46.922807
30171,292,5.6,2024-02-05 04:25:45.316098
30172,89,4.77,2024-08-01 20:43:58.742717
30173,427,4.1,2024-08-03 13:17:12.597979
30174,29,3.99,2024-05-17 11:37:27.123996
30175,245,4.35,2024-04-21 09:21:15.351856
30176,58,4.72,2024-08-16 10:57:12.678129
30177,76,6.71,2024-03-07 23:55:47.583138
30178,224,3.53,2024-09-07 17:47:49.545122
30179,177,4.79,2024-08-01 06:27:47.224636
30180,486,5.54,2024-06-03 08:27:20.844452
30181,388,5.36,2024-05-04 03:02:19.925158
30182,204,4.79,2024-08-09 20:47:53.912693
30183,92,5.87,2024-10-23 18:39:48.841976
30184,49,3.28,2024-06-05 19:04:11.209278
30185,133,3.11,2024-11-13 14:58:04.885558
30186,321,6.17,2024-09-16 01:29:39.115006
30187,182,6.75,2024-12-18 12:44:58.807633
30188,366,3.94,2024-11-12 07:38:56.730657
30189,189,4.14,2024-04-22 08:01:39.740468
30190,383,5.35,2024-02-26 09:35:29.321402
30191,38,3.2,2024-10-31 11:12:35.271838
30192,432,5.0,2024-09-11 21:02:19.935330
30193,35,3.45,2024-06-02 02:57:38.944930
30194,491,3.69,2024-02-21 16:53:25.860385
30195,134,3.86,2024-02-07 06:34:02.904095
30196,236,5.29,2024-11-04 18:07:26.229251
